news agency,title,link
Dawn,"Kim Kardashian, Floyd Mayweather sued over promotion of cryptocurrency token",https://www.dawn.com/news/1669052/kim-kardashian-floyd-mayweather-sued-over-promotion-of-cryptocurrency-token
Dawn,"Pakistan reports over 2,000 Covid cases for first time since September as fifth wave intensifies",https://www.dawn.com/news/1669026/pakistan-reports-over-2000-covid-cases-for-first-time-since-september-as-fifth-wave-intensifies
Dawn,"Novak Djokovic admits meeting journalist when he had Covid, submitting false declaration to Australian govt",https://www.dawn.com/news/1669024/novak-djokovic-admits-meeting-journalist-when-he-had-covid-submitting-false-declaration-to-australian-govt
Dawn,IHC orders demolition of navy golf course in Islamabad,https://www.dawn.com/news/1668987/ihc-orders-demolition-of-navy-golf-course-in-islamabad
Dawn,Govt firms up plans for another case against Shehbaz,https://www.dawn.com/news/1668993/govt-firms-up-plans-for-another-case-against-shehbaz
Dawn,Pakistani’s research leads to first pig-to-human heart transplant,https://www.dawn.com/news/1668979/pakistanis-research-leads-to-first-pig-to-human-heart-transplant
Dawn,Committee visits Murree today to begin probe into tragedy,https://www.dawn.com/news/1668901/committee-visits-murree-today-to-begin-probe-into-tragedy
Dawn,Will have to approach IMF again if no rise in exports: PM Imran,https://www.dawn.com/news/1668990/will-have-to-approach-imf-again-if-no-rise-in-exports-pm-imran
Dawn,PTI allies join chorus of complaint against mini-budget,https://www.dawn.com/news/1668991/pti-allies-join-chorus-of-complaint-against-mini-budget
Dawn,Supreme Court to hear pleas for harsh sentences in Mashal Khan case,https://www.dawn.com/news/1668997/supreme-court-to-hear-pleas-for-harsh-sentences-in-mashal-khan-case
Dawn,Afghan envoy in Beijing leaves after months without pay,https://www.dawn.com/news/1668976/afghan-envoy-in-beijing-leaves-after-months-without-pay
Dawn,Security reviewed in commanders conference,https://www.dawn.com/news/1668988/security-reviewed-in-commanders-conference
Dawn,Milestone as 100m people get at least one dose,https://www.dawn.com/news/1668992/milestone-as-100m-people-get-at-least-one-dose
The News Intl,PDM to mull over no-trust bid in January 25 meeting: Fazlur Rehman,https://www.thenews.com.pk/latest/924678-pdm-to-mull-over-no-trust-bid-in-january-25-meeting-fazlur-rehman
The News Intl,"Police baton-charge, arrest 20 young doctors in Quetta",https://www.thenews.com.pk/latest/924659-police-baton-charge-arrest-20-young-doctors-in-quetta
The News Intl,Police arrest two suspects in PML-N MPA Bilal Yaseen shooting,https://www.thenews.com.pk/latest/924672-police-arrest-two-suspects-in-pml-n-mpa-bilal-yaseen-shooting
The News Intl,"No tsunami alert issued after Gwadar earthquake, clarifies PMD",https://www.thenews.com.pk/latest/924649-no-tsunami-alert-issued-after-gwadar-earthquake-clarifies-pmd
The News Intl,President Arif Alvi 'out of COVID-19 Omicron version',https://www.thenews.com.pk/latest/924658-president-alvi-out-of-covid-19-omicron-version
The News Intl,Will schools be closed? Shafqat Mehmood to chair education ministers' meeting to decide,https://www.thenews.com.pk/latest/924652-will-schools-be-closed-shafqat-mehmood-to-chair-education-ministers-meeting-to-decide
The News Intl,Bilawal dubs PM Imran Khan 'crisis of this century',https://www.thenews.com.pk/latest/924639-bilawal-dubs-pm-imran-khan-crisis-of-this-century
The News Intl,"Usman Mirza case: State will pursue prosecution, says Maleeka Bokhari",https://www.thenews.com.pk/latest/924638-usman-mirza-case-state-will-pursue-prosecution-says-maleeka-bokhari
The News Intl,These are the world's most powerful and worst passports for 2022,https://www.thenews.com.pk/latest/924631-these-are-the-worlds-most-powerful-and-worst-passports-for-2022
The News Intl,Video: Emotional scenes as two brothers separated during Partition reunite after 74 years in Kartarpur,https://www.thenews.com.pk/latest/924627-video-emotional-scenes-as-two-brothers-separated-during-partition-reunite-after-74-years-in-kartarpur
The News Intl,Gwadar earthquake raises tsunami concern along Sindh-Makran coastal belt,https://www.thenews.com.pk/latest/924625-pmd-fears-tsunami-after-5-magnitude-earthquake-rocks-gwader
The News Intl,COVID-19 out of control in Karachi as positivity rate tops 20%,https://www.thenews.com.pk/latest/924620-covid-19-out-of-control-in-karachi-as-positivity-rate-tops-20
The News Intl,"HEC issues fresh list of illegal universities, colleges in Pakistan",https://www.thenews.com.pk/latest/924615-hec-issues-fresh-list-of-illegal-universities-colleges-in-pakistan
The News Intl,Canada warns against Pakistan travel in latest advisory,https://www.thenews.com.pk/latest/924614-canada-warns-against-pakistan-travel-in-latest-advisory
Tribune,"PM, COAS visit ISI headquarters, briefed on ‘national security’",https://tribune.com.pk/story/2338385/pm-coas-visit-isi-headquarters-briefed-on-national-security
Tribune,"Bilawal blasts govt over mini-budget, says it is 'confused' over economy",https://tribune.com.pk/story/2338349/bilawal-blasts-govt-over-mini-budget-says-it-is-confused-over-economy
Tribune,IHC declares plea filed by Rana Shamim's family non-maintainable,https://tribune.com.pk/story/2338369/ihc-declares-plea-filed-by-rana-shamims-family-non-maintainable
Tribune,"State to pursue prosecution in Usman Mirza case, says parliamentary secy for law",https://tribune.com.pk/story/2338350/state-to-pursue-prosecution-in-usman-mirza-case-says-parliamentary-secy-for-law
Tribune,Hareem Shah faces money laundering probe after video with foreign currency goes viral,https://tribune.com.pk/story/2338384/hareem-shah-faces-money-laundering-probe-after-video-with-foreign-currency-goes-viral
Tribune,Pakistan-born surgeon among team who made history with pig-to-human heart transplant,https://tribune.com.pk/story/2338383/pakistan-born-surgeon-among-team-who-made-history-with-pig-to-human-heart-transplant
Tribune,WATCH: Brothers separated during Partition reunite at Kartarpur,https://tribune.com.pk/story/2338412/watch-brothers-separated-during-partition-reunite-at-kartarpur
Tribune,AGP seeks formation of medical board to evaluate Nawaz's reports,https://tribune.com.pk/story/2338373/agp-seeks-formation-of-medical-board-to-evaluate-nawazs-reports
Tribune,Suspects involved in life attempt on MPA Bilal Yaseen arrested,https://tribune.com.pk/story/2338389/suspects-involved-in-life-attempt-on-mpa-bilal-yaseen-arrested
Tribune,President Alvi recovers from Omicron variant of coronavirus,https://tribune.com.pk/story/2338391/president-alvi-recovers-from-omicron-variant-of-coronavirus
Tribune,New security policy seeks ‘peace’ with India,https://tribune.com.pk/story/2338212/new-security-policy-seeks-peace-with-india
Tribune,Five exclusive offerings to look forward to at Karachi Eat 2022,https://tribune.com.pk/story/2338339/five-exclusive-offerings-to-look-forward-to-at-karachi-eat-2022
Tribune,"Spotify, 'Coke Studio' team up to celebrate Pakistani music",https://tribune.com.pk/story/2338358/spotify-coke-studio-team-up-to-celebrate-pakistani-music
Tribune,‘Spider-Man: No Way Home’ jumps ‘Titanic’ record at the box office,https://tribune.com.pk/story/2338377/spider-man-no-way-home-jumps-titanic-record-at-the-box-office
Tribune,Consequences of hate-watching: Twitter laments renewal of ‘Emily in Paris’ over other fan-favourites,https://tribune.com.pk/story/2338356/consequences-of-hate-watching-twitter-laments-renewal-of-emily-in-paris-over-other-fan-favourites
Tribune,Lala has won my heart: Ushna Shah shares fan moment with Shahid Afridi,https://tribune.com.pk/story/2338360/lala-has-won-my-heart-ushna-shah-shares-fan-moment-with-shahid-afridi
Tribune,Market watch: KSE-100 erases gains to close marginally upward,https://tribune.com.pk/story/2338390/market-watch-kse-100-erases-gains-to-close-marginally-upward
Tribune,"Against expectations, car sales surge in December 2021",https://tribune.com.pk/story/2338282/against-expectations-car-sales-surge-in-december-2021
Tribune,World Bank forecasts 3.4% growth,https://tribune.com.pk/story/2338278/world-bank-forecasts-34-growth
Tribune,900 stay orders issued against penalties,https://tribune.com.pk/story/2338284/900-stay-orders-issued-against-penalties
Tribune,Container shortage puts rice exports at risk,https://tribune.com.pk/story/2338280/container-shortage-puts-rice-exports-at-risk
Tribune,New Jersey declares public health emergency over omicron,https://tribune.com.pk/story/2338351/new-jersey-declares-public-health-emergency-over-omicron
Tribune,"US imposes sanctions on North Koreans, Russian, after missile tests",https://tribune.com.pk/story/2338431/us-imposes-sanctions-on-north-koreans-russian-after-missile-tests
Tribune,"Kim Kardashian, Floyd Mayweather sued over promotion of crypto token",https://tribune.com.pk/story/2338398/kim-kardashian-floyd-mayweather-sued-over-promotion-of-crypto-token
Tribune,11 crew from five countries held on ship hijacked by Yemen rebels,https://tribune.com.pk/story/2338387/11-crew-from-five-countries-held-on-ship-hijacked-by-yemen-rebels
Tribune,Taliban increase payment in wheat as economic crisis deepens,https://tribune.com.pk/story/2338380/taliban-increase-payment-in-wheat-as-economic-crisis-deepens
Tribune,BMW brand delivers record 2.21 million vehicles in 2021,https://tribune.com.pk/story/2338367/bmw-brand-delivers-record-221-million-vehicles-in-2021
Tribune,Mercedes-Benz to assemble its EQS electric luxury sedan in India,https://tribune.com.pk/story/2338365/mercedes-benz-to-assemble-its-eqs-electric-luxury-sedan-in-india
Tribune,China's annual auto sales climb for first time since 2017,https://tribune.com.pk/story/2338363/chinas-annual-auto-sales-climb-for-first-time-since-2017
Tribune,Smart guns are finally arriving in the US after reliability concerns,https://tribune.com.pk/story/2338354/smart-guns-are-finally-arriving-in-the-us-after-reliability-concerns
Tribune,Not asking for 'crazy stuff' in new deal: Salah,https://tribune.com.pk/story/2338386/not-asking-for-crazy-stuff-in-new-deal-salah
Tribune,Conte holds 'productive' meeting over new signings,https://tribune.com.pk/story/2338382/conte-holds-productive-meeting-over-new-signings
Tribune,Beating Madrid could be a turning point for Barca: Xavi,https://tribune.com.pk/story/2338375/beating-madrid-could-be-a-turning-point-for-barca-xavi
Tribune,Southampton mark new era by thrashing Brentford,https://tribune.com.pk/story/2338374/southampton-mark-new-era-by-thrashing-brentford
Tribune,"Iheanacho overshadows Salah, Mahrez at AFCON",https://tribune.com.pk/story/2338376/iheanacho-overshadows-salah-mahrez-at-afcon
Tribune,Four awarded death sentence in Johar Town blast case,https://tribune.com.pk/story/2338411/four-awarded-death-sentence-in-johar-town-blast-case
Tribune,"Usman Mirza, Shahrukh Jatoi cases challenge for justice system: Fawad",https://tribune.com.pk/story/2338347/usman-mirza-shahrukh-jatoi-cases-achallenge-for-justice-system-fawad
Tribune,Shehbaz fires broadside at govt over 'mini-budget scam',https://tribune.com.pk/story/2338111/shehbaz-fires-broadside-at-govt-over-mini-budget-scam
Tribune,Army committed to play role for peace under UN banner: Gen Qamar,https://tribune.com.pk/story/2338388/army-committed-to-play-role-for-peace-under-un-banner-gen-qamar
Tribune,Pakistan condemns hijacking of UAE vessel by Houthi rebels,https://tribune.com.pk/story/2338393/pakistan-condemns-hijacking-of-uae-vessel-by-houthi-rebels
Tribune,Human rights violations in jails irk IHC,https://tribune.com.pk/story/2338341/human-rights-violations-in-jails-irk-ihc
Tribune,Exit of TTP terrorist,https://tribune.com.pk/story/2338228/exit-of-ttp-terrorist
Tribune,Suu Kyi’s conviction,https://tribune.com.pk/story/2338226/suu-kyis-conviction
Tribune,Life in prison?,https://tribune.com.pk/story/2338223/life-in-prison
Tribune,Serpent of terrorism raises head again,https://tribune.com.pk/story/2338220/serpent-of-terrorism-raises-head-again
Tribune,A pragmatic approach toward Afghanistan,https://tribune.com.pk/story/2338218/a-pragmatic-approach-toward-afghanistan
Tribune,Nordic model of education and Pakistan,https://tribune.com.pk/story/2338215/nordic-model-of-education-and-pakistan
Tribune,Police fail to control street crime in Karachi,https://tribune.com.pk/story/2338426/police-fail-to-control-street-crime-in-karachi
Dawn,"Uproar in NA after 'mini-budget', SBP bill passed in hours-long session",https://www.dawn.com/news/1669225/uproar-in-na-after-mini-budget-sbp-bill-passed-in-hours-long-session
Dawn,South Africa eye victory in third Test despite Pant century for India,https://www.dawn.com/news/1669232/south-africa-eye-victory-in-third-test-despite-pant-century-for-india
Dawn,"‘NDMA failed in its responsibility,’ says IHC chief justice on Murree tragedy",https://www.dawn.com/news/1669201/ndma-failed-in-its-responsibility-says-ihc-chief-justice-on-murree-tragedy
Dawn,Govt asks SC for another 3 weeks to submit APS attack case report,https://www.dawn.com/news/1669215/govt-asks-sc-for-another-3-weeks-to-submit-aps-attack-case-report
Dawn,FO says 'real possibility' of India staging another false flag operation,https://www.dawn.com/news/1669221/fo-says-real-possibility-of-india-staging-another-false-flag-operation
Dawn,Pakistan's new Covid-19 cases jump by 46pc in one day,https://www.dawn.com/news/1669200/pakistans-new-covid-19-cases-jump-by-46pc-in-one-day
Dawn,Australian PM Scott Morrison says no decision yet on Novak Djokovic visa,https://www.dawn.com/news/1669209/australian-pm-scott-morrison-says-no-decision-yet-on-novak-djokovic-visa
Dawn,"TTP confirms senior leader Khurasani’s death, calls it 'huge loss'",https://www.dawn.com/news/1669205/ttp-confirms-senior-leader-khurasanis-death-calls-it-huge-loss
Dawn,Democratic leaders must do more to counter rise of autocrats: Human Rights Watch,https://www.dawn.com/news/1669197/democratic-leaders-must-do-more-to-counter-rise-of-autocrats-human-rights-watch
Dawn,AG asks Punjab to form board on Nawaz’s health,https://www.dawn.com/news/1669108/ag-asks-punjab-to-form-board-on-nawazs-health
Dawn,PDM meeting on 25th to discuss no-confidence option,https://www.dawn.com/news/1669107/pdm-meeting-on-25th-to-discuss-no-confidence-option
Dawn,World Bank notes surprising improvement in Pakistan,https://www.dawn.com/news/1669131/world-bank-notes-surprising-improvement-in-pakistan
Dawn,Panel formed by Sindh High Court wants ban on cryptocurrency,https://www.dawn.com/news/1669106/panel-formed-by-sindh-high-court-wants-ban-on-cryptocurrency
Dawn,PM Imran orders crackdown against urea hoarders,https://www.dawn.com/news/1669104/pm-imran-orders-crackdown-against-urea-hoarders
Dawn,"Snow clearing vehicles parked at Sunny Bank during blizzard, Murree probe learns",https://www.dawn.com/news/1669088/snow-clearing-vehicles-parked-at-sunny-bank-during-blizzard-murree-probe-learns
Dawn,Spain urged to review travel advisory for Pakistan,https://www.dawn.com/news/1669112/spain-urged-to-review-travel-advisory-for-pakistan
Dawn,Four get death in JuD chief’s house blast case,https://www.dawn.com/news/1669169/four-get-death-in-jud-chiefs-house-blast-case
Dawn,"Shehbaz’s daughter, son-in-law declared proclaimed offenders",https://www.dawn.com/news/1669168/shehbazs-daughter-son-in-law-declared-proclaimed-offenders
Dawn,Shehbaz challenges FIA’s money laundering probe,https://www.dawn.com/news/1669170/shehbaz-challenges-fias-money-laundering-probe
The News Intl,"NA passes supplementary finance bill, SBP bill despite Opposition's objections to vote count",https://www.thenews.com.pk/latest/924930-national-assembly-debates-oppositions-amendments-to-mini-budget
The News Intl,Daska by-poll: ECP directs Punjab govt to take action against 60 officers for 'corrupt practices',https://www.thenews.com.pk/latest/924920-daska-by-poll-ecp-directs-punjab-govt-to-take-action-against-60-officers-for-corrupt-practices
The News Intl,Shafqat Mehmood says he has tested positive for coronavirus,https://www.thenews.com.pk/latest/924934-shafqat-mehmood-tests-positive-for-covid-19
The News Intl,PM Imran Khan to attend Beijing Olympics opening ceremony amid boycott by the West,https://www.thenews.com.pk/latest/924896-pm-imran-khan-to-attend-beijing-olympics-2022-opening-ceremony-amid-wests-boycott
The News Intl,IHC holds NDMA responsible for Murree tragedy,https://www.thenews.com.pk/latest/924882-ihc-holds-ndma-responsible-for-murree-tragedy
The News Intl,Murad Raas issues statement about closure of schools in Punjab,https://www.thenews.com.pk/latest/924889-murad-raas-issues-statement-regarding-closure-of-schools-in-punjab
The News Intl,Pakistan revises quarantine policy for inbound passengers,https://www.thenews.com.pk/latest/924881-pakistan-revises-quarantine-policy-for-inbound-passengers
The News Intl,Petrol price expected to hit all-time high of Rs150 per litre in Pakistan: sources,https://www.thenews.com.pk/latest/924872-petrol-price-expected-to-hit-all-time-high-of-rs150-per-litre-in-pakistan-sources
The News Intl,Closure of schools: Meeting of education ministers postponed,https://www.thenews.com.pk/latest/924870-education-ministers-to-decide-fate-of-schools-today-as-pakistan-logs-over-3000-daily-cases
Tribune,"Govt bulldozes mini-budget, SBP bill through NA amid opposition’s protest",https://tribune.com.pk/story/2338552/govt-bulldozes-mini-budget-sbp-bill-through-na-amid-oppositions-protest
Tribune,"PM Imran, Khattak engage in 'heated argument' during parliamentary meeting",https://tribune.com.pk/story/2338577/pm-imran-khattak-engage-in-heated-argument-during-parliamentary-meeting
Tribune,"Pakistan Navy cannot directly file appeal, will need to engage defence secy: IHC",https://tribune.com.pk/story/2338524/pakistan-navy-cannot-directly-file-appeal-will-need-to-engage-defence-secy-ihc
Tribune,Maryam calls for 'any possible means' to oust Imran-led govt,https://tribune.com.pk/story/2338484/maryam-calls-for-any-possible-means-to-oust-imran-led-govt
Tribune,State responsible for Murree tragedy: IHC,https://tribune.com.pk/story/2338518/state-responsible-for-murree-tragedy-ihc
Tribune,Education ministers conference to assess Covid situation postponed,https://tribune.com.pk/story/2338507/education-ministers-conference-to-assess-covid-situation-postponed
Tribune,Karachi Central Jail inmate wins Rs1m scholarship,https://tribune.com.pk/story/2338541/karachi-central-jail-inmate-wins-rs1m-scholarship
Tribune,Submarine cable fault slows internet across Pakistan,https://tribune.com.pk/story/2338550/submarine-cable-fault-slows-internet-across-pakistan-1
Tribune,Second alien moon identified is much like the first: big and strange,https://tribune.com.pk/story/2338575/second-alien-moon-identified-is-much-like-the-first-big-and-strange
Tribune,Britain's MI5 spy service warns lawmakers over Chinese 'agent of influence',https://tribune.com.pk/story/2338578/britains-mi5-spy-service-warns-lawmakers-over-chinese-agent-of-influence
Tribune,"UK's Prince Andrew renounces royal patronages, military affiliations",https://tribune.com.pk/story/2338576/uks-prince-andrew-renounces-royal-patronages-military-affiliations
Tribune,Five shows you need to mark your calendars for in 2022,https://tribune.com.pk/story/2338513/five-shows-you-need-to-mark-your-calendars-for-in-2022
Tribune,Adnan Malik all for Shehzad Roy's efforts to combat population growth,https://tribune.com.pk/story/2338540/adnan-malik-all-for-shehzad-roys-efforts-to-combat-population-growth
Tribune,Karachi Eat to go head with no ticket sales at the venue,https://tribune.com.pk/story/2338531/karachi-eat-to-go-head-with-no-ticket-sales-at-the-venue
Tribune,We drank each other's blood: Megan Fox sums up bizarre engagement to Machine Gun Kelly,https://tribune.com.pk/story/2338536/we-drank-each-others-blood-megan-fox-sums-up-bizarre-engagement-to-machine-gun-kelly
Tribune,Watch: Hareem Shah denies 'laundering' money in a new video,https://tribune.com.pk/story/2338521/watch-hareem-shah-denies-laundering-money-in-a-new-video
Tribune,Market watch: Bears dominate as Covid infections mount,https://tribune.com.pk/story/2338564/market-watch-bears-dominate-as-covid-infections-mount
Tribune,Foreign exchange: SBP reserves fall $88m to $17.6b,https://tribune.com.pk/story/2338557/foreign-exchange-sbp-reserves-fall-88m-to-176b
Tribune,Oil holds near $85 on stronger demand prospects,https://tribune.com.pk/story/2338549/oil-holds-near-85-on-stronger-demand-prospects
Tribune,Another IMF loan may be on the cards,https://tribune.com.pk/story/2338496/another-imf-loan-may-be-on-the-cards
Tribune,Pakistan rapidly adopting digitalisation,https://tribune.com.pk/story/2338467/pakistan-rapidly-adopting-digitalisation
Tribune,UN chief appeals for release of money to save Afghan lives,https://tribune.com.pk/story/2338585/un-chief-appeals-for-release-of-money-to-save-afghan-lives
Tribune,UK banned Huawei because of 'US pressure': former minister,https://tribune.com.pk/story/2338558/uk-banned-huawei-because-of-us-pressure-former-minister
Tribune,Taliban seeking greater role in distribution of foreign aid,https://tribune.com.pk/story/2338556/taliban-seeking-greater-role-in-distribution-of-foreign-aid
Tribune,"White House to discuss software security with Apple, Amazon, IBM execs",https://tribune.com.pk/story/2338538/white-house-to-discuss-software-security-with-apple-amazon-ibm-execs
Tribune,Microsoft has stopped making Xbox One consoles,https://tribune.com.pk/story/2338551/microsoft-has-stopped-making-xbox-one-consoles
Tribune,Microsoft invests $50m in alcohol-to-jet fuel biorefinery,https://tribune.com.pk/story/2338542/microsoft-invests-50m-in-alcohol-to-jet-fuel-biorefinery
Tribune,SBP report proposes ban on cryptocurrency,https://tribune.com.pk/story/2338498/sbp-report-proposes-ban-on-cryptocurrency
Tribune,Djokovic in Australian Open draw but may still be kicked out,https://tribune.com.pk/story/2338553/djokovic-in-australian-open-draw-but-may-still-be-kicked-out
Tribune,Newcastle sign Burnley forward Chris Wood,https://tribune.com.pk/story/2338548/newcastle-sign-burnley-forward-chris-wood
Tribune,"Man Utd must finish in top three, says Ronaldo",https://tribune.com.pk/story/2338545/man-utd-must-finish-in-top-three-says-ronaldo
Tribune,HRW urges countries to join Beijing Games diplomatic boycott,https://tribune.com.pk/story/2338543/hrw-urges-countries-to-join-beijing-games-diplomatic-boycott
Tribune,Barca 'heads held high': Xavi,https://tribune.com.pk/story/2338537/barca-heads-held-high-xavi
Tribune,Govt again asks for more time to submit APS attack report,https://tribune.com.pk/story/2338527/govt-again-asks-for-more-time-to-submit-aps-attack-report
Tribune,Pakistan rubbishes Indian army chief’s 'LoC launch pads' remarks,https://tribune.com.pk/story/2338555/pakistan-rubbishes-indian-army-chiefs-loc-launch-pads-remarks
Tribune,"‘BJP’s extremist policies threat for regional peace’, Qureshi tells Canadian counterpart",https://tribune.com.pk/story/2338579/bjps-extremist-policies-threat-for-regional-peace-qureshi-tells-canadian-counterpart-1
Tribune,P-5 statement can pave way for strategic stability: FO,https://tribune.com.pk/story/2338522/p-5-statement-can-pave-way-for-strategic-stability-fo
Tribune,Govt all set to bulldoze mini-budget through NA,https://tribune.com.pk/story/2338492/govt-all-set-to-bulldoze-mini-budget-through-na
Tribune,An organic state policy,https://tribune.com.pk/story/2338405/an-organic-state-policy
Tribune,Upbeat Baqir,https://tribune.com.pk/story/2338407/upbeat-baqir
Tribune,Curious case of harassment,https://tribune.com.pk/story/2338409/curious-case-of-harassment
Tribune,True crime in Murree,https://tribune.com.pk/story/2338397/true-crime-in-murree
Tribune,Changing ME and Pakistan: opportunities on the horizon,https://tribune.com.pk/story/2338400/changing-me-and-pakistan-opportunities-on-the-horizon
Tribune,Tragedy in Murree — criminal negligence,https://tribune.com.pk/story/2338402/tragedy-in-murree-criminal-negligence
Tribune,Inflation peaks 12.3% with inflationary budget on horizon,https://tribune.com.pk/story/2336764/inflation-peaks-123-with-inflationary-budget-on-horizon
Tribune,Taxing time: A closer look at the finance bill,https://tribune.com.pk/story/2336466/taxing-time-a-closer-look-at-the-finance-bill
Tribune,CCI approves conduct of 7th population census,https://tribune.com.pk/story/2338535/cci-approves-conduct-of-7th-population-census
